qid,query,docno,score,rank,text
2082,at about what age do adults normally begin to lose bone mass,msmarco_passage_00_619580409,16.969804763793945,98,"The body condition chart below can help you determine whether your young to middle-aged adult cat is at a normal weight. Click on image to enlarge. In older cats, muscle condition is a better indicator. You will be able to feel bones in senior cats who are overweight if they’re starting to lose muscle mass."
2082,at about what age do adults normally begin to lose bone mass,msmarco_passage_08_423967280,15.264633178710938,99,Lessons of Losing Virginity at Age 16. What will you learn from losing virginity? Age 16 is the typical age at which people begin thinking about or doing it. But you might be surprised by what you will learn when you do.
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_02_500358436,23.997106552124023,0,"the tenant was genuinely hurt. For example, if a tenant falls and breaks his ankle on a broken front door step, the landlord will be liable if the tenant can show that: it was the landlord's responsibility to maintain the steps (this would usually be the case, because the steps are part of the common area, which is the landlord's responsibility)"
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_37_406984666,23.899206161499023,1,"A Landlord Might Be Liable for Criminal Acts. Landlords generally aren’t responsible for injuries to tenants caused by third parties. However, when a landlord has notice of criminal activity and doesn’t take reasonable measures to prevent harm to tenants, a court might find the landlord liable when a tenant is injured."
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_866773755,23.899206161499023,2,"A Landlord Might Be Liable for Criminal Acts. Landlords generally aren’t responsible for injuries to tenants caused by third parties. However, when a landlord has notice of criminal activity and doesn’t take reasonable measures to prevent harm to tenants, a court might find the landlord liable when a tenant is injured."
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_866761012,23.899206161499023,3,"A Landlord Might Be Liable for Criminal Acts. Landlords generally aren’t responsible for injuries to tenants caused by third parties. However, when a landlord has notice of criminal activity and doesn’t take reasonable measures to prevent harm to tenants, a court might find the landlord liable when a tenant is injured."
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_865281718,23.899206161499023,4,"A Landlord Might Be Liable for Criminal Acts. Landlords generally aren’t responsible for injuries to tenants caused by third parties. However, when a landlord has notice of criminal activity and doesn’t take reasonable measures to prevent harm to tenants, a court might find the landlord liable when a tenant is injured."
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_865272429,23.721694946289062,5,"Do Not Sell My Personal Information. Landlords are not automatically liable for all injuries tenants suffer at their rentals. In general, landlords are responsible for tenants’ injuries only when the landlord’s action (or inaction) was careless and caused or contributed to the injury. (Sometimes landlords are also liable for injuries to guests or other people visiting the rental.)"
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_866751723,23.721694946289062,6,"Do Not Sell My Personal Information. Landlords are not automatically liable for all injuries tenants suffer at their rentals. In general, landlords are responsible for tenants’ injuries only when the landlord’s action (or inaction) was careless and caused or contributed to the injury. (Sometimes landlords are also liable for injuries to guests or other people visiting the rental.)"
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_03_866764466,23.721694946289062,7,"Do Not Sell My Personal Information. Landlords are not automatically liable for all injuries tenants suffer at their rentals. In general, landlords are responsible for tenants’ injuries only when the landlord’s action (or inaction) was careless and caused or contributed to the injury. (Sometimes landlords are also liable for injuries to guests or other people visiting the rental.)"
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_37_406975398,23.721694946289062,8,"Do Not Sell My Personal Information. Landlords are not automatically liable for all injuries tenants suffer at their rentals. In general, landlords are responsible for tenants’ injuries only when the landlord’s action (or inaction) was careless and caused or contributed to the injury. (Sometimes landlords are also liable for injuries to guests or other people visiting the rental.)"
23287,are landlords liable if someone breaks in a hurts tenant,msmarco_passage_26_607486542,23.28329086303711,9,"Who Is Liable for Injuries? Tenants and guests may have grounds to sue a landlord if they are injured at a rental property. Typically, a landlord has a duty to disclose a hidden danger, like an uneven floor. Sometimes a tenant is liable when a landlord is not."
